Subset 1	654	1003.000	0.413
Subset 1	655	1004.000	0.413
Subset 1	656	1005.000	0.413
Subset 1	657	1006.000	0.413
Subset 1	658	1007.000	0.414
Subset 1	659	1008.000	0.414
Subset 1	660	1009.000	0.414
Subset 1	661	1010.000	0.414
Subset 1	662	1011.000	0.415
Subset 1	663	1012.000	0.415
Subset 1	664	1013.000	0.415
Subset 1	665	1014.000	0.415
Subset 1	666	1015.000	0.416
Subset 1	667	1016.000	0.416
Subset 1	668	1017.000	0.416
Subset 1	669	1018.000	0.416
Subset 1	670	1019.000	0.417
Subset 1	671	1020.000	0.417
Subset 1	672	1021.000	0.417
Subset 1	673	1022.000	0.417
Subset 1	674	1023.000	0.418
Subset 1	675	1024.000	0.418
Subset 1	676	1025.000	0.418
Subset 1	677	1026.000	0.419
Subset 1	678	1027.000	0.419
Subset 1	679	1028.000	0.419
Subset 1	680	1029.000	0.420
Subset 1	681	1030.000	0.420
Subset 1	682	1031.000	0.420
Subset 1	683	1032.000	0.421
Subset 1	684	1033.000	0.421
Subset 1	685	1034.000	0.421
Subset 1	686	1035.000	0.422
Subset 1	687	1036.000	0.422
Subset 1	688	1037.000	0.423
Subset 1	689	1038.000	0.423
Subset 1	690	1039.000	0.424
Subset 1	691	1040.000	0.424
Subset 1	692	1041.000	0.424
Subset 1	693	1042.000	0.425
Subset 1	694	1043.000	0.425
Subset 1	695	1044.000	0.426
Subset 1	696	1045.000	0.426
Subset 1	697	1046.000	0.426
Subset 1	698	1047.000	0.427
Subset 1	699	1048.000	0.427
Subset 1	700	1049.000	0.428
Subset 1	701	1050.000	0.428
Subset 1	702	1051.000	0.429
Subset 1	703	1052.000	0.429
Subset 1	704	1053.000	0.429
Subset 1	705	1054.000	0.430
Subset 1	706	1055.000	0.430
Subset 1	707	1056.000	0.430
Subset 1	708	1057.000	0.431
Subset 1	709	1058.000	0.431
Subset 1	710	1059.000	0.431
Subset 1	711	1060.000	0.432
Subset 1	712	1061.000	0.432
Subset 1	713	1062.000	0.432
Subset 1	714	1063.000	0.432
Subset 1	715	1064.000	0.433
Subset 1	716	1065.000	0.433
Subset 1	717	1066.000	0.433
Subset 1	718	1067.000	0.433
Subset 1	719	1068.000	0.433
Subset 1	720	1069.000	0.434
Subset 1	721	1070.000	0.434
Subset 1	722	1071.000	0.434
Subset 1	723	1072.000	0.434
Subset 1	724	1073.000	0.434
