#Wave	#Intensity
752.159180	117.162468
750.974609	117.764931
749.791016	117.361092
748.606445	117.953674
747.420898	117.669098
746.236328	118.213669
745.050781	118.210182
743.865234	118.244781
742.679688	117.712769
741.493164	119.327820
740.306641	117.253838
739.120117	118.758789
737.933594	119.097603
736.746094	118.456566
735.558594	118.809532
734.371094	119.433281
733.182617	117.780296
731.994141	119.767609
730.805664	119.906143
729.616211	119.830879
728.427734	119.223862
727.238281	119.106049
726.048828	119.927963
724.858398	120.161133
723.667969	119.758530
722.477539	120.371010
721.287109	120.319389
720.095703	119.689461
718.904297	120.680634
717.712891	121.841911
716.520508	120.885170
715.328125	121.595924
714.135742	120.980568
712.943359	121.993904
711.750000	121.762070
710.556641	122.008217
709.363281	122.504951
708.168945	122.301498
706.975586	121.984642
705.781250	121.705750
704.585938	122.707733
703.390625	122.806770
702.196289	124.828362
701.000000	126.324776
699.804688	127.603287
698.608398	129.022797
697.412109	131.149567
696.215820	133.199829
695.018555	132.187622
693.821289	130.963638
692.624023	129.773209
691.425781	127.480263
690.227539	126.847305
689.029297	125.479584
687.831055	124.150177
686.631836	123.918716
685.432617	123.531967
684.233398	123.620834
683.034180	122.678963
681.833984	124.753555
680.633789	123.355545
679.432617	123.528976
678.232422	122.484512
677.031250	122.098648
675.829102	122.981865
674.627930	122.859161
673.425781	122.309021
672.223633	123.219719
671.021484	122.909195
669.818359	122.734932
668.615234	122.814171
667.412109	122.710365
666.208008	123.202347
665.003906	122.934334
663.799805	123.121246
662.595703	122.933037
661.390625	123.185448
660.185547	122.941071
658.980469	124.326942
657.774414	124.461723
656.568359	123.346306
655.362305	123.851036
654.156250	124.247879
652.949219	124.190674
651.742188	124.788368
650.535156	124.408348
649.327148	125.061790
648.119141	124.462166
646.911133	122.965515
645.703125	124.581291
644.494141	125.191994
643.285156	124.681580
642.075195	124.535568
640.866211	125.257843
639.656250	125.256416
638.446289	125.124336
637.235352	126.195763
636.024414	125.951576
634.813477	125.087395
633.602539	125.869041
632.390625	126.380020
631.178711	125.152893
629.966797	126.576744
628.754883	125.415321
627.541992	125.218193
