#Wave	#Intensity
612.054688	2779.952881
610.838867	2792.489014
609.623047	2784.562256
608.406250	2791.933838
607.189453	2791.430908
605.972656	2788.589600
604.755859	2799.057373
603.538086	2798.909424
602.320312	2803.355957
601.102539	2818.878662
599.883789	2807.917969
598.665039	2809.930664
597.446289	2811.580811
596.226562	2810.863281
595.007812	2815.169434
593.787109	2827.680176
592.567383	2821.831055
591.346680	2828.295898
590.125977	2831.658447
588.905273	2834.653564
587.684570	2829.995605
586.462891	2830.451416
585.241211	2840.814941
584.018555	2836.083740
582.795898	2836.204590
581.573242	2838.712646
580.350586	2843.938477
579.127930	2847.065918
577.904297	2840.422363
576.679688	2844.960449
575.456055	2857.415771
574.231445	2851.174805
573.006836	2843.087891
571.782227	2844.937256
570.556641	2855.034180
569.331055	2859.998291
568.105469	2855.296631
566.878906	2853.285889
565.652344	2855.695557
564.425781	2864.289795
563.198242	2867.008057
561.971680	2860.749268
560.744141	2871.257812
559.515625	2885.278809
558.288086	2877.511475
557.059570	2889.248779
555.830078	2885.706299
554.601562	2895.055664
553.372070	2899.348389
552.142578	2901.737793
550.912109	2903.836426
549.682617	2910.463867
548.452148	2907.240723
547.220703	2903.872070
545.990234	2910.016846
544.758789	2910.633301
543.526367	2912.436279
542.294922	2918.252930
541.062500	2928.868652
539.830078	2923.642578
538.596680	2926.712891
537.364258	2933.018555
536.130859	2930.454102
534.896484	2941.189941
533.663086	2937.773193
532.428711	2947.888672
531.193359	2954.912109
529.958984	2945.522217
528.723633	2951.733154
527.488281	2954.220947
526.251953	2962.121338
525.016602	2959.356445
523.780273	2950.253662
522.542969	2955.509521
521.306641	2965.423096
520.069336	2967.852051
518.831055	2959.010498
517.593750	2962.515625
516.355469	2968.932861
515.117188	2958.122070
513.877930	2972.148682
512.638672	2964.882812
511.399414	2964.221436
510.160156	2969.417480
508.919922	2967.921387
507.679688	2976.505127
506.439453	2980.423828
505.198242	2979.030029
503.958008	2987.686035
502.715820	2986.904541
501.474609	2983.581299
500.232422	2987.996826
498.990234	2985.892334
497.748047	2998.001953
496.504883	2996.513184
495.261719	2997.127686
494.017578	3004.212158
492.774414	3001.451172
491.530273	3004.917969
490.286133	3017.916016
489.041016	3017.225830
487.795898	3016.245361
486.550781	3026.786621
485.305664	3027.562500
484.059570	3042.772461
482.813477	3040.865723
481.566406	3049.826904
480.320312	3057.524658
479.073242	3045.925781
477.825195	3054.235596
476.578125	3056.386475
475.330078	3052.731201
474.082031	3058.273193
472.833008	3074.371826
471.583984	3081.067383
470.334961	3082.954590
469.085938	3079.991699
467.835938	3076.280029
466.585938	3086.201416
465.335938	3084.833008
464.084961	3077.586914
462.833984	3088.515625
461.583008	3088.247803
460.331055	3089.292725
459.079102	3091.392090
457.827148	3082.280273
456.575195	3085.024414
455.322266	3082.453125
454.069336	3091.400146
452.815430	3085.652100
451.561523	3077.375244
450.307617	3085.766602
449.053711	3087.126709
447.798828	3088.454346
446.543945	3088.966553
445.289062	3078.034180
444.033203	3088.666992
442.778320	3099.047363
441.521484	3089.432129
440.265625	3096.328125
439.008789	3108.490723
437.751953	3091.535156
436.494141	3100.014404
435.237305	3105.687744
433.978516	3115.088135
432.720703	3126.170898
431.461914	3119.557861
430.203125	3125.475342
428.944336	3120.842773
427.684570	3128.513916
426.424805	3124.473633
425.165039	3124.320312
423.905273	3132.929443
422.644531	3143.693115
421.382812	3140.278809
420.122070	3148.232422
418.860352	3156.128174
417.598633	3157.137695
416.336914	3150.760986
415.074219	3153.054443
413.811523	3153.839600
412.547852	3151.423340
411.285156	3162.960693
410.021484	3177.284912
408.756836	3171.330566
407.493164	3172.055176
406.228516	3161.331299
404.963867	3161.155762
403.698242	3163.238037
402.432617	3165.372803
401.166992	3175.931885
399.900391	3170.561035
398.634766	3177.016113
397.367188	3172.707764
396.100586	3183.164551
394.833008	3184.135498
393.565430	3182.985596
392.297852	3177.485352
391.029297	3185.832764
389.760742	3196.712891
388.492188	3200.792725
387.222656	3187.106689
385.953125	3198.000000
384.683594	3189.514160
383.413086	3195.408691
382.142578	3191.927002
380.872070	3197.577637
379.600586	3197.618896
378.329102	3204.983398
377.057617	3197.874023
375.786133	3202.100342
374.513672	3214.743164
373.241211	3207.431396
371.967773	3219.693604
370.695312	3217.683105
369.421875	3207.599609
368.147461	3223.020996
366.873047	3211.478271
365.598633	3217.693115
364.324219	3221.499756
363.048828	3215.048340
361.773438	3227.826904
360.498047	3230.834961
359.221680	3231.558105
357.946289	3228.975830
356.668945	3230.715576
355.392578	3228.779785
354.115234	3227.671143
352.837891	3231.720703
351.559570	3220.015625
350.281250	3220.296387
349.002930	3227.015381
347.724609	3234.839355
346.445312	3242.208740
345.166016	3239.000488
343.885742	3229.316650
342.605469	3234.634521
341.325195	3241.078369
340.044922	3249.189697
338.763672	3253.519531
337.482422	3249.341797
336.201172	3258.030273
334.918945	3258.059326
333.636719	3257.431885
332.354492	3249.333740
331.071289	3255.103271
329.788086	3266.589844
328.504883	3263.711914
327.220703	3260.861328
325.936523	3279.851807
324.652344	3272.980225
323.368164	3281.871582
322.083008	3274.022461
320.796875	3274.035400
319.511719	3272.045410
318.225586	3280.856934
316.939453	3276.455811
315.652344	3276.883789
314.366211	3276.284668
313.078125	3274.970703
311.791016	3270.350342
310.502930	3273.676270
309.214844	3281.519043
307.926758	3285.054443
306.637695	3282.327637
305.348633	3282.689697
304.058594	3277.109375
302.769531	3274.359131
301.479492	3281.195068
300.188477	3296.887939
298.897461	3286.570557
297.606445	3283.272949
296.315430	3288.852783
295.023438	3281.105713
293.731445	3280.192871
292.439453	3288.092529
291.146484	3291.672607
289.854492	3286.752197
288.560547	3279.240723
287.267578	3285.324951
285.973633	3278.859619
284.678711	3285.830322
283.384766	3287.933838
282.089844	3279.030029
280.794922	3294.347412
279.499023	3297.828125
278.203125	3305.006348
276.907227	3313.661865
275.610352	3315.718750
274.314453	3317.604736
273.016602	3306.291016
271.719727	3307.307373
270.421875	3320.122803
269.124023	3316.267090
267.825195	3303.663086
266.526367	3300.034424
265.227539	3305.787598
263.928711	3305.662354
262.628906	3304.963135
261.329102	3311.035645
260.028320	3314.499512
258.728516	3315.747070
257.427734	3321.199707
256.125977	3309.457275
254.824219	3313.550049
253.522461	3318.898682
252.220703	3318.056641
250.917969	3318.909668
249.615234	3309.308594
248.312500	3317.901367
247.008789	3311.202637
245.705078	3314.658203
244.400391	3321.783203
243.096680	3317.883789
241.791992	3319.672607
240.486328	3312.686035
239.181641	3318.890869
237.875000	3313.252197
236.569336	3306.418701
235.262695	3309.706299
233.956055	3317.071045
232.649414	3310.024658
231.341797	3301.785156
230.034180	3318.152832
228.726562	3307.933350
227.417969	3310.968018
226.109375	3323.851562
224.800781	3314.055908
223.491211	3321.497803
222.181641	3322.852051
220.872070	3314.243896
219.561523	3307.936768
218.250977	3308.969482
216.940430	3317.267822
215.628906	3305.331299
214.317383	3308.218506
213.005859	3310.880371
211.693359	3302.085693
210.380859	3310.494629
209.068359	3310.744629
207.754883	3307.162842
206.441406	3306.020020
205.127930	3306.828857
203.814453	3305.797852
202.500000	3303.349609
201.184570	3310.221436
199.870117	3313.701904
198.554688	3305.775635
197.238281	3303.272705
195.922852	3300.504883
194.606445	3305.484619
193.289062	3302.031006
191.972656	3300.598145
190.655273	3303.477295
189.337891	3294.138184
188.019531	3307.140137
186.701172	3311.573730
185.382812	3296.809570
184.063477	3289.175537
182.744141	3290.921875
181.424805	3290.506348
180.104492	3276.967041
178.784180	3287.617920
177.463867	3284.222656
176.142578	3283.842529
174.821289	3289.555908
173.500000	3282.218506
172.177734	3277.502686
170.855469	3280.018555
169.533203	3280.970459
168.209961	3274.759521
166.886719	3275.741699
165.563477	3295.689453
164.239258	3287.951904
162.915039	3269.750244
161.590820	3287.987305
160.265625	3276.924072
158.940430	3280.492920
157.615234	3288.813721
156.289062	3283.634277
154.962891	3279.815674
153.636719	3281.697998
152.309570	3278.970459
150.982422	3275.273926
149.655273	3287.095215
148.327148	3279.350098
146.999023	3291.202148
145.670898	3287.632812
144.341797	3293.430176
143.012695	3295.570801
141.683594	3290.324707
140.353516	3283.794434
139.023438	3287.242676
137.693359	3276.747803
136.362305	3270.865723
135.031250	3267.213135
133.700195	3262.043945
132.368164	3261.773682
131.036133	3259.291016
129.703125	3253.181885
128.371094	3247.558594
127.037109	3245.376709
125.704102	3247.692871
124.370117	3240.935547
123.036133	3231.819580
121.702148	3226.380615
120.367188	3223.004395
119.032227	3216.516846
117.696289	3208.801758
116.361328	3202.747559
115.024414	3206.728516
113.688477	3201.505127
112.351562	3198.455322
111.014648	3199.245361
109.676758	3210.830078
108.339844	3209.298828
107.000977	3202.852295
105.663086	3208.098633
104.324219	3202.604004
102.985352	3203.398926
101.645508	3200.761719
100.305664	3196.220459
98.965820	3201.060547
97.625977	3186.188232
96.285156	3173.175781
94.944336	3168.691406
93.602539	3166.894531
92.260742	3164.829102
90.918945	3151.812988
89.576172	3157.293213
88.233398	3144.979004
86.890625	3145.976318
85.546875	3148.872803
84.203125	3140.233154
82.859375	3148.985107
81.514648	3152.230713
80.169922	3125.226074
78.825195	3133.638672
77.479492	3128.160156
76.133789	3128.784424
74.788086	3126.421631
73.441406	3122.319336
72.094727	3117.217041
70.748047	3125.504639
69.400391	3109.520752
68.052734	3088.718506
66.705078	3091.305908
65.356445	3073.457520
64.007812	3065.062256
62.658203	3052.883057
61.308594	3031.362305
59.958984	3007.396484
58.609375	2942.222900
57.258789	2816.442871
55.908203	2638.963135
54.556641	2387.410400
53.205078	2091.891846
51.853516	1767.039062
50.501953	1462.450562
49.149414	1167.152222
47.796875	902.882812
46.443359	663.310059
45.089844	458.219299
43.736328	289.862061
42.381836	167.121582
41.027344	90.839348
39.672852	48.498676
38.317383	27.916161
36.961914	19.311514
35.606445	15.304609
34.250000	13.747825
32.893555	12.728768
31.537109	11.668605
30.179688	11.632421
28.822266	11.201116
27.464844	11.065265
26.106445	10.900379
24.748047	10.698170
23.388672	10.575008
22.029297	10.505912
20.669922	10.287335
19.310547	10.313843
17.950195	10.539587
16.589844	10.478866
