#Wave	#Intensity
255.401367	5202.649414
254.100586	5222.756348
252.798828	5221.057129
251.497070	5229.594238
250.195312	5238.503906
248.892578	5241.560547
247.589844	5243.817383
246.287109	5218.757324
244.983398	5225.263672
243.679688	5243.520020
242.375977	5230.293457
241.071289	5222.176270
239.766602	5221.164551
238.461914	5221.533203
237.156250	5216.441895
235.850586	5216.927734
234.544922	5221.848145
233.239258	5226.990723
231.932617	5237.929199
230.625000	5236.035156
229.318359	5227.079590
228.010742	5220.645508
226.702148	5237.470215
225.394531	5232.494629
224.085938	5240.254395
222.777344	5216.009766
221.467773	5223.764648
220.158203	5214.143066
218.848633	5213.789062
217.538086	5228.208984
216.227539	5216.493652
214.916992	5217.590332
213.606445	5211.093262
212.294922	5222.583008
210.982422	5221.179199
209.670898	5196.361328
208.358398	5216.057617
207.045898	5223.274414
205.732422	5217.651855
204.418945	5207.311035
203.105469	5228.831543
201.791992	5215.015625
200.477539	5219.979492
199.162109	5232.155273
197.847656	5221.916016
196.532227	5229.744629
195.216797	5222.960449
193.900391	5216.028809
192.583984	5211.343750
191.267578	5217.163086
189.951172	5221.195312
188.633789	5204.822266
187.315430	5209.154785
185.998047	5213.424316
184.679688	5198.494629
183.361328	5200.404785
182.041992	5197.047852
180.722656	5197.419922
179.403320	5185.412109
178.083984	5187.479980
176.763672	5176.651855
175.443359	5170.643555
174.122070	5182.795898
172.800781	5194.459473
171.479492	5185.885742
170.157227	5175.979492
168.834961	5186.639160
167.512695	5187.363281
166.190430	5188.000488
164.867188	5191.948730
163.542969	5186.799316
162.219727	5172.221191
160.895508	5186.419922
159.571289	5195.163086
158.246094	5179.224609
156.920898	5167.801758
155.595703	5174.305176
154.269531	5175.715820
152.943359	5158.084473
151.617188	5168.921875
150.291016	5166.054688
148.963867	5171.514648
147.635742	5177.320312
146.308594	5170.479980
144.980469	5164.471191
143.652344	5158.346680
142.323242	5157.850586
140.994141	5140.866211
139.665039	5146.371094
138.334961	5155.741211
137.004883	5158.084473
135.674805	5133.688477
134.343750	5151.670898
133.012695	5133.586914
131.681641	5135.681641
130.349609	5150.795898
129.017578	5140.180664
127.685547	5125.582520
126.352539	5131.437500
125.019531	5114.213379
123.686523	5105.534180
122.352539	5109.754395
121.018555	5099.213867
119.684570	5103.606445
118.349609	5084.593262
117.014648	5082.752441
115.679688	5082.907715
114.343750	5082.208496
113.007812	5077.723145
111.671875	5080.912109
110.334961	5072.195312
108.998047	5075.590332
107.660156	5069.808594
106.323242	5069.693848
104.984375	5073.782227
103.646484	5066.097168
102.307617	5060.790039
100.968750	5065.082520
99.629883	5060.886719
98.290039	5072.531250
96.950195	5069.868164
95.609375	5067.648438
94.268555	5065.627441
92.927734	5064.251465
91.586914	5044.711426
90.245117	5033.185547
88.903320	5018.601562
87.560547	5021.124023
86.217773	5010.973633
84.875000	5001.160156
83.532227	5006.566895
82.188477	5014.886719
80.843750	5005.200684
79.500000	4989.416016
78.155273	4985.274414
76.810547	4971.269043
75.464844	4968.803711
74.119141	4953.621094
72.773438	4944.763184
71.426758	4946.385742
70.080078	4929.546387
68.733398	4919.811523
67.385742	4904.188965
66.038086	4887.539062
64.690430	4874.285156
63.341797	4844.007324
61.993164	4845.083984
60.644531	4789.802734
59.294922	4731.681641
57.945312	4573.756348
56.595703	4317.640137
55.245117	3956.289551
53.894531	3513.828369
52.542969	2994.981201
51.191406	2505.539307
