#Wave	#Intensity
684.484375	15445.587891
683.285156	15407.263672
682.085938	15482.479492
680.886719	15504.360352
679.686523	15493.224609
678.487305	15466.644531
677.287109	15509.015625
676.085938	15535.327148
674.885742	15583.856445
673.684570	15555.689453
672.482422	15591.701172
671.281250	15593.323242
670.079102	15635.572266
668.876953	15672.253906
667.674805	15706.775391
666.471680	15700.241211
665.268555	15702.710938
664.065430	15701.949219
662.861328	15741.135742
661.657227	15729.599609
660.453125	15723.176758
659.249023	15735.822266
658.043945	15779.194336
656.838867	15754.538086
655.633789	15762.472656
654.428711	15761.616211
653.222656	15773.844727
652.016602	15801.856445
650.809570	15856.042969
649.603516	15834.450195
648.396484	15830.458984
647.188477	15866.716797
645.981445	15920.405273
644.773438	15915.634766
643.565430	15923.525391
642.357422	15887.831055
641.148438	15922.894531
639.939453	15968.224609
638.730469	15940.314453
637.520508	15977.217773
636.310547	15982.730469
635.100586	15965.413086
633.890625	15920.706055
632.679688	15939.823242
631.468750	16024.066406
630.256836	16018.105469
629.045898	16025.795898
627.833984	16034.221680
626.622070	16011.729492
625.409180	16049.371094
624.197266	16086.294922
622.983398	16061.604492
621.770508	16074.341797
620.556641	16094.958008
619.343750	16126.652344
618.128906	16122.041016
616.915039	16166.148438
615.700195	16171.475586
614.485352	16188.917969
613.270508	16235.180664
612.054688	16247.571289
610.838867	16268.419922
609.623047	16278.077148
608.406250	16295.123047
607.189453	16310.409180
605.972656	16299.078125
604.755859	16357.236328
603.538086	16361.149414
602.320312	16376.237305
601.102539	16441.039062
599.883789	16392.376953
598.665039	16439.548828
597.446289	16438.820312
596.226562	16427.240234
595.007812	16445.531250
593.787109	16533.000000
592.567383	16493.097656
591.346680	16512.478516
590.125977	16550.583984
588.905273	16547.783203
587.684570	16528.677734
586.462891	16537.509766
585.241211	16561.666016
584.018555	16577.945312
582.795898	16564.292969
581.573242	16602.699219
580.350586	16610.335938
579.127930	16628.123047
577.904297	16594.498047
576.679688	16622.082031
575.456055	16677.496094
574.231445	16655.949219
573.006836	16630.152344
571.782227	16627.177734
570.556641	16671.310547
569.331055	16701.751953
568.105469	16681.742188
566.878906	16664.287109
565.652344	16722.390625
564.425781	16726.996094
563.198242	16730.359375
561.971680	16722.113281
560.744141	16804.548828
559.515625	16833.720703
558.288086	16798.285156
557.059570	16902.242188
555.830078	16853.574219
554.601562	16900.886719
553.372070	16895.839844
552.142578	16928.744141
550.912109	16938.814453
549.682617	16977.634766
548.452148	16965.720703
547.220703	16980.152344
545.990234	17009.718750
544.758789	17011.720703
543.526367	17015.867188
542.294922	17056.687500
541.062500	17085.867188
539.830078	17092.570312
538.596680	17114.689453
537.364258	17128.824219
536.130859	17135.613281
534.896484	17177.695312
533.663086	17207.605469
532.428711	17221.738281
531.193359	17242.544922
529.958984	17232.263672
528.723633	17271.988281
527.488281	17287.718750
526.251953	17328.056641
525.016602	17319.935547
523.780273	17259.277344
522.542969	17287.832031
521.306641	17339.900391
520.069336	17321.406250
518.831055	17266.609375
517.593750	17332.996094
516.355469	17359.785156
515.117188	17297.828125
513.877930	17354.095703
512.638672	17315.666016
511.399414	17344.250000
510.160156	17337.111328
508.919922	17379.851562
507.679688	17410.550781
506.439453	17431.859375
505.198242	17442.027344
503.958008	17467.093750
502.715820	17472.179688
501.474609	17451.251953
500.232422	17483.156250
498.990234	17474.449219
497.748047	17532.777344
496.504883	17533.748047
495.261719	17563.398438
494.017578	17565.552734
492.774414	17558.193359
491.530273	17563.357422
490.286133	17662.378906
489.041016	17654.125000
487.795898	17653.728516
486.550781	17678.087891
485.305664	17700.062500
484.059570	17769.996094
482.813477	17775.992188
481.566406	17829.160156
480.320312	17850.232422
479.073242	17816.287109
477.825195	17837.638672
476.578125	17841.746094
475.330078	17846.648438
474.082031	17863.173828
472.833008	17953.292969
471.583984	17973.054688
470.334961	17997.919922
469.085938	17969.476562
467.835938	17955.058594
466.585938	18030.060547
465.335938	17995.460938
464.084961	17989.498047
462.833984	18038.916016
461.583008	18036.263672
460.331055	18022.445312
459.079102	18019.000000
457.827148	18009.431641
456.575195	18013.822266
455.322266	18012.310547
454.069336	18056.136719
452.815430	18028.441406
451.561523	17990.652344
450.307617	18058.828125
449.053711	18029.703125
447.798828	18037.076172
446.543945	18068.103516
445.289062	18002.216797
444.033203	18085.136719
442.778320	18114.445312
441.521484	18081.513672
440.265625	18100.841797
439.008789	18158.044922
437.751953	18087.658203
436.494141	18110.007812
435.237305	18149.054688
433.978516	18213.033203
432.720703	18268.144531
431.461914	18192.306641
430.203125	18272.015625
428.944336	18233.308594
427.684570	18282.884766
426.424805	18256.892578
425.165039	18290.814453
423.905273	18335.343750
422.644531	18363.671875
421.382812	18398.662109
420.122070	18441.867188
418.860352	18459.800781
417.598633	18505.037109
416.336914	18458.162109
415.074219	18466.816406
413.811523	18478.589844
412.547852	18500.917969
411.285156	18505.343750
410.021484	18569.642578
408.756836	18592.054688
407.493164	18577.066406
406.228516	18542.333984
404.963867	18533.308594
403.698242	18568.216797
402.432617	18577.210938
401.166992	18622.833984
399.900391	18591.876953
398.634766	18617.277344
397.367188	18587.207031
396.100586	18632.730469
