#Wave	#Intensity
334.171875	6802.927246
332.889648	6813.708984
331.607422	6811.458496
330.325195	6813.958984
329.041992	6817.417480
327.758789	6815.425781
326.475586	6829.570801
325.192383	6809.230469
323.908203	6823.567383
322.624023	6834.159668
321.338867	6849.158691
320.053711	6874.440430
318.768555	6873.799805
317.483398	6854.432129
316.197266	6872.793945
314.911133	6883.609375
313.624023	6890.675781
312.336914	6916.582031
311.049805	6901.553711
309.762695	6916.497559
308.474609	6931.078613
307.186523	6927.347168
305.898438	6924.926758
304.609375	6932.877441
303.320312	6951.734375
302.031250	6960.794434
300.741211	6948.349121
299.451172	6979.047852
298.161133	6971.556152
296.870117	6992.389648
295.579102	6974.632324
294.288086	6963.503418
292.996094	6962.004883
291.704102	6986.357910
290.412109	6960.472168
289.120117	6964.482422
287.827148	6949.710938
286.533203	6939.128418
285.240234	6929.428223
283.946289	6940.687988
282.652344	6942.744141
281.357422	6955.062500
280.062500	6949.459961
278.767578	6947.809570
277.472656	6939.682129
276.176758	6932.342773
274.880859	6947.791016
273.583984	6986.911133
272.287109	6970.345215
270.990234	6971.565918
269.693359	6994.577148
268.395508	6991.190430
267.097656	6971.718262
265.799805	6995.027832
264.500977	6998.133789
263.202148	6989.765625
261.902344	6973.221680
260.603516	6975.329102
259.303711	6965.137695
258.002930	6985.766602
256.702148	6988.027832
255.401367	6976.710449
254.100586	6985.363770
252.798828	6990.745605
251.497070	7008.385742
250.195312	7015.314453
248.892578	7020.314453
247.589844	7025.766602
246.287109	6998.405273
244.983398	7012.665527
243.679688	7028.373535
242.375977	7012.417480
241.071289	7005.706543
239.766602	7001.040527
238.461914	6993.265625
237.156250	7004.509277
235.850586	7011.992676
234.544922	7016.973145
233.239258	7024.665039
231.932617	7030.023438
230.625000	7030.258789
229.318359	7035.188477
228.010742	7033.145508
226.702148	7048.354004
225.394531	7038.845215
224.085938	7051.256348
222.777344	7031.318848
221.467773	7040.559082
220.158203	7024.677246
218.848633	7024.890625
217.538086	7030.361328
216.227539	7018.339844
214.916992	7032.909668
213.606445	7015.888184
212.294922	7027.199707
210.982422	7031.476074
209.670898	6991.649902
208.358398	7017.094238
207.045898	7023.097168
205.732422	7020.027344
204.418945	7004.315430
203.105469	7039.464355
201.791992	7025.360840
200.477539	7036.983398
199.162109	7045.309570
197.847656	7031.161621
196.532227	7046.125000
195.216797	7047.080566
193.900391	7041.461914
192.583984	7028.386230
191.267578	7032.247559
189.951172	7045.023438
188.633789	7043.592285
187.315430	7036.663086
185.998047	7045.618164
184.679688	7017.103516
183.361328	7028.340332
182.041992	7020.533203
180.722656	7025.124023
179.403320	7012.900391
178.083984	7009.151855
176.763672	7021.943359
175.443359	7001.745117
174.122070	7005.104980
172.800781	7024.382324
171.479492	7004.520996
170.157227	6993.660645
168.834961	7007.893555
167.512695	7005.233887
166.190430	7021.317383
164.867188	7014.284668
163.542969	7018.244629
162.219727	6996.414551
160.895508	7025.653809
159.571289	7044.548340
158.246094	7024.320312
156.920898	7011.260254
155.595703	7016.259766
154.269531	7022.303711
152.943359	6993.408691
151.617188	7013.654785
150.291016	7010.985840
148.963867	7018.142090
147.635742	7026.361328
146.308594	7022.524414
144.980469	7012.128906
143.652344	7005.886230
142.323242	7004.312012
140.994141	6990.379883
139.665039	6992.958496
138.334961	7016.991699
137.004883	7008.524414
135.674805	6971.836914
134.343750	7000.412598
133.012695	6983.397949
131.681641	6994.355469
130.349609	7004.043945
129.017578	6995.953125
127.685547	6984.098633
126.352539	6992.271973
125.019531	6968.880859
123.686523	6961.401855
122.352539	6974.776367
121.018555	6954.389160
119.684570	6955.952148
118.349609	6926.233398
117.014648	6930.896973
115.679688	6929.295898
114.343750	6912.256836
113.007812	6921.563477
111.671875	6930.755371
110.334961	6914.546387
108.998047	6923.696289
107.660156	6921.804199
106.323242	6916.358887
104.984375	6922.672363
103.646484	6916.363770
102.307617	6909.184082
100.968750	6899.870117
99.629883	6893.865234
98.290039	6904.371582
96.950195	6900.933594
95.609375	6870.232422
94.268555	6865.274902
92.927734	6856.007324
91.586914	6836.674805
90.245117	6839.041992
88.903320	6821.943848
87.560547	6841.495117
86.217773	6824.899902
84.875000	6816.115723
83.532227	6829.679688
82.188477	6849.161621
80.843750	6840.351074
79.500000	6831.565430
78.155273	6824.715332
76.810547	6816.503418
75.464844	6816.060059
74.119141	6795.546875
72.773438	6789.943848
71.426758	6794.672363
70.080078	6775.725098
